Anon Period,Orders cons. (anon),month,quarter,year,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,TGL Biz Desc_SSI,TGL Business Unit_SSI027,TGL Business Unit_SSI037,TGL Business Unit_SSI047,TGL Business Unit_SSI070,TGL Business Segment_SSI02710,TGL Business Segment_SSI02780,TGL Business Segment_SSI02782,TGL Business Segment_SSI02784,TGL Business Segment_SSI02786,TGL Business Segment_SSI02792,TGL Business Segment_SSI02793,TGL Business Segment_SSI02796,TGL Business Segment_SSI02798,TGL Business Segment_SSI02799,TGL Business Segment_SSI03781,TGL Business Segment_SSI03782,TGL Business Segment_SSI03784,TGL Business Segment_SSI03798,TGL Business Segment_SSI03799,TGL Business Segment_SSI04781,TGL Business Segment_SSI04783,TGL Business Segment_SSI04784,TGL Business Segment_SSI04799,TGL Business Segment_SSI07081,TGL Business Segment_SSI07082,TGL Business Segment_SSI07083,TGL Business Segment_SSI07098,TGL Business Segment_SSI07099
28,-115631,7,3,2023,3062712.0,168676.0,68222824.0,120581111.0,38298723.0,23818070.666666668,38482859.17181803,78989251.0,65737600.66151148,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29,71126340,8,3,2023,235458.0,3062712.0,168676.0,148214665.0,3597121.0,1155615.3333333333,1651931.6665411845,58931642.166666664,68797662.40886816,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29,3248141,8,3,2023,85412950.0,235458.0,3062712.0,133685518.0,26346398.0,29570373.333333332,48381746.225974075,48464689.666666664,56103566.18808766,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29,22047955,8,3,2023,3368182.0,85412950.0,235458.0,68222824.0,100961780.0,29672196.666666668,48298314.427531496,26745133.666666668,39188573.43663611,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29,6267851,8,3,2023,22397294.0,3368182.0,85412950.0,168676.0,58759186.0,37059475.333333336,42942643.84189839,19107545.333333332,33547667.04578856,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29,29689734,8,3,2023,1841600.0,22397294.0,3368182.0,3062712.0,29360301.0,9202358.666666666,11452613.325736882,19386366.0,33365237.813985556,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29,163343900,8,3,2023,25021297.0,1841600.0,22397294.0,235458.0,120581111.0,16420063.666666666,12693307.29543202,23046130.166666668,32407168.950244322,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29,37788392,8,3,2023,109395865.0,25021297.0,1841600.0,85412950.0,148214665.0,45419587.333333336,56604307.84237882,41239531.333333336,45168736.6701187,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29,28830383,8,3,2023,40294625.0,109395865.0,25021297.0,3368182.0,133685518.0,58237262.333333336,44957987.134137884,33719810.5,39777879.74410698,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29,149417878,8,3,2023,30299537.0,40294625.0,109395865.0,22397294.0,68222824.0,59996675.666666664,43071862.928422615,38208369.666666664,37097149.5469395,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29,193801308,8,3,2023,139956015.0,30299537.0,40294625.0,1841600.0,168676.0,70183392.33333333,60631176.81004321,57801489.833333336,54185318.29285135,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29,126514139,8,3,2023,155352428.0,139956015.0,30299537.0,25021297.0,3062712.0,108535993.33333333,68190686.37295568,83386627.83333333,58544554.21412278,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29,87444916,8,3,2023,140668827.0,155352428.0,139956015.0,109395865.0,235458.0,145325756.66666666,8690663.309369212,102661216.16666667,54374633.98721909,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29,526877,8,3,2023,78134400.0,140668827.0,155352428.0,40294625.0,85412950.0,124718551.66666667,41005663.3217782,97450972.0,55093254.499852605,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29,4031085,8,3,2023,1039804.0,78134400.0,140668827.0,30299537.0,3368182.0,73281010.33333333,69940921.92290583,90908501.83333333,64726772.31930713,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29,-440259,8,3,2023,6037977.0,1039804.0,78134400.0,139956015.0,22397294.0,28404060.333333332,43140183.655798584,86864908.5,69827259.375436,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30,134375569,9,3,2023,236373.0,6037977.0,1039804.0,155352428.0,1841600.0,2438051.3333333335,3143401.652209849,63578301.5,71849108.46971978,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30,4555890,9,3,2023,107419583.0,236373.0,6037977.0,140668827.0,25021297.0,37897977.666666664,60277316.28345807,55589494.0,61527413.94949035,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30,42690610,9,3,2023,9020442.0,107419583.0,236373.0,78134400.0,109395865.0,38892132.666666664,59508810.72530188,33648096.5,46839614.6258602,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30,4313896,9,3,2023,32361605.0,9020442.0,107419583.0,1039804.0,40294625.0,49600543.333333336,51414817.74284365,26019297.333333332,41576868.31022495,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30,20932451,9,3,2023,8983885.0,32361605.0,9020442.0,6037977.0,30299537.0,16788644.0,13486592.22465876,27343310.833333332,40740378.02504166,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30,320072852,9,3,2023,28227599.0,8983885.0,32361605.0,236373.0,139956015.0,23191029.666666668,12476166.121318094,31041581.166666668,39404805.55256664,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30,79958366,9,3,2023,128512508.0,28227599.0,8983885.0,107419583.0,155352428.0,55241330.666666664,64180052.999261685,52420937.0,52101541.4275731,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30,45547148,9,3,2023,73523929.0,128512508.0,28227599.0,9020442.0,140668827.0,76754678.66666667,50220454.50651622,46771661.333333336,46479785.73921437,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30,222006448,9,3,2023,35080024.0,73523929.0,128512508.0,32361605.0,78134400.0,79038820.33333333,46959746.44753115,51114925.0,43359447.87131868,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30,218744360,9,3,2023,172804295.0,35080024.0,73523929.0,8983885.0,1039804.0,93802749.33333333,71066283.29386628,74522040.0,64139638.54398176,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30,147577778,9,3,2023,164080642.0,172804295.0,35080024.0,28227599.0,6037977.0,123988320.33333333,77120291.74016352,100371499.5,63695827.57999253,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30,120801872,9,3,2023,161923456.0,164080642.0,172804295.0,128512508.0,236373.0,166269464.33333334,5761195.3396067135,122654142.33333333,56374810.323933266,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30,2023835,9,3,2023,91145652.0,161923456.0,164080642.0,73523929.0,107419583.0,139049916.66666666,41500328.82761473,116426333.0,57647804.91145266,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30,584685,9,3,2023,344453.0,91145652.0,161923456.0,35080024.0,9020442.0,84471187.0,80996017.89529942,104229753.66666667,73970527.05813843,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30,1017687,9,3,2023,1718436.0,344453.0,91145652.0,172804295.0,32361605.0,31069513.666666668,52031997.41606549,98669489.0,81116681.6926048,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
31,62114370,10,4,2023,-33917.0,1718436.0,344453.0,164080642.0,8983885.0,676324.0,922111.1807536755,69863120.33333333,80208642.78228444,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
31,10747198,10,4,2023,68874050.0,-33917.0,1718436.0,161923456.0,28227599.0,23519523.0,39287943.75892526,53995355.0,66000686.20242311,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
31,33072739,10,4,2023,5262619.0,68874050.0,-33917.0,91145652.0,128512508.0,24700917.333333332,38346610.80969281,27885215.5,41027847.03168414,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
31,2201139,10,4,2023,36460128.0,5262619.0,68874050.0,344453.0,73523929.0,36865599.0,31807653.851169836,18770961.5,28247653.71718294,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
31,28869137,10,4,2023,2995311.0,36460128.0,5262619.0,1718436.0,35080024.0,14906019.333333334,18700798.69156935,19212771.166666668,27920649.924876798,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
31,151365860,10,4,2023,27492571.0,2995311.0,36460128.0,-33917.0,172804295.0,22316003.333333332,17322561.41038565,23508460.333333332,26644320.636842307,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
31,84915311,10,4,2023,114825449.0,27492571.0,2995311.0,68874050.0,164080642.0,48437777.0,58783681.25646437,42651688.0,42744283.84392558,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
31,25219021,10,4,2023,54138797.0,114825449.0,27492571.0,5262619.0,161923456.0,65485605.666666664,44758467.85949203,40195812.5,41336478.96021194,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
31,155717703,10,4,2023,32139889.0,54138797.0,114825449.0,36460128.0,91145652.0,67034711.666666664,42824688.200217694,44675357.5,38125305.032294445,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
